-8.937337285250177,-10.73164680549925,-14.226404078900018
-8.060714842632148,-10.787880505513222,-6.710176702868768
-10.26082726934721,-10.09725504481813,-12.670896788013353
-8.121158905923076,-9.870939668967603,-19.691058866146157
-8.62658212106071,-10.391628485712484,-18.896925449839745
-7.290050360280354,-10.399459504797937,-19.12324268995523
-6.585120412295088,-11.277041854206795,-15.993959218211991
-7.080365455783425,-9.59836219193015,-17.733607766412007
-7.865626172200757,-9.006048526370373,-10.783147089624919
-5.833262023703656,-10.174721267725275,-20.000614051757026
-6.21494150085677,-9.915730933979583,-18.220873909618874
-5.738086594058286,-8.828698077716032,-14.911552590594985
-4.160262047643462,-9.593548727013001,-18.42728511549561
-6.359197294040394,-10.49829200847719,-27.035285395844994
-3.8461007817963213,-10.572124428201032,-25.986850235055122
-4.195359738543703,-7.16998999176178,-20.378468689559966
-3.4579602591264753,-12.648669277003538,-19.65771529781061
-3.1431364000719575,-9.255379113803539,-23.363402409598727
-4.865077940683901,-10.044325079451989,-21.86874412120826
-2.3805415269207137,-10.352756416115804,-22.384279926764584
-1.0950036199953375,-10.76827192559246,-22.469448701191986
-1.988033957695602,-10.612272161494275,-23.625148976899876
-1.081723662948915,-9.062239713264088,-23.073021565085206
0.6232050091723149,-9.233043977076345,-24.371819575060716
-1.037070348990886,-10.68697219879057,-28.80203792270997
-0.3483840511022873,-9.840742777674253,-18.32819853984045
-0.5341214287113225,-10.778231905134843,-16.303057917850843
0.047640989310944404,-7.308912890951277,-20.9894147420385
1.0255251109987529,-10.9369121952539,-23.21447316795268
1.9719683663870191,-9.153637844975224,-23.163270048279287
1.9162563097602752,-8.254294579299788,-23.14952079907102
3.4024257901135093,-11.107595628214847,-29.67161690015547
1.8943784108825192,-9.54804754754588,-25.68455817146773
3.6251852438304053,-8.9962778908654,-30.25277789551622
3.4144607204552315,-9.470692706659252,-23.490616044513075
5.046968243945179,-8.21501517298126,-28.01473423579271
4.256342725957484,-10.673130404092094,-25.715151230584127
5.578433228736737,-9.477726991283193,-22.3493410640089
6.239749441915423,-10.566994043637157,-24.903078902484715
7.33227066904832,-9.829157170372374,-33.93104203291446
4.932864183553407,-9.996579329322687,-31.785105793621966
4.744871389290653,-11.88821043644669,-34.65547673558634
7.611913629623462,-9.620686272761546,-28.403501420267272
6.465472207074101,-11.829237431384705,-26.03579135604006
8.164140511789086,-9.530226978259913,-30.67547243277851
8.926259140643639,-9.900979115446733,-30.403276417008275
8.621798313328485,-8.941119953827357,-29.22848753313856
8.224764599302612,-10.54809795881529,-31.57955219474412
9.767399076769742,-7.979246486366994,-28.979791246802083
9.809985974597838,-10.427419073999404,-31.756964054043657
-8.436010065982433,-9.274913567172975,-11.837053337056375
-10.675995067849689,-8.120081153708444,-12.75388127746929
-9.367492759878498,-9.948888571679436,-13.685798120899612
-8.214331295857757,-10.388661051689116,-17.774009221746248
-8.892722651329082,-9.609955546253135,-15.868217304995714
-7.3478597220720285,-9.427390859119104,-13.525052907299788
-9.398031781258592,-10.105194056929225,-13.9945190268422
-7.333532066155774,-9.214406773985553,-10.617483740452297
-6.76703892449754,-9.784420486005212,-14.944750812565385
-5.802087166481119,-9.028845230481219,-13.769836417002711
-5.687815437699092,-9.686612535231653,-18.78115701515153
-5.522974765928924,-11.6595577768988,-12.776218297289223
-5.841963984798946,-9.204782282069148,-15.788379226577225
-5.324323672251647,-7.9769313699455004,-16.593775311568315
-4.67471354007336,-10.785184486553,-14.115467767551682
